# Generated with nusigma (trunk @ rev 56)                
# PDF used: CTEQ6-DIS (set 2)                       
# Qmin = 0.300000E+00
   1.00000000000000       8.433173443622418E-039
   1.58489319246111       1.195717890303880E-038
   2.51188643150958       1.733021449189042E-038
   3.98107170553497       2.548685582515483E-038
   6.30957344480193       3.786447958763397E-038
   10.0000000000000       5.666818385778129E-038
   15.8489319246111       8.528206113149434E-038
   25.1188643150958       1.288821410781082E-037
   39.8107170553497       1.954282326552110E-037
   63.0957344480193       2.970842869441462E-037
   100.000000000000       4.516825458445892E-037
   158.489319246111       6.858603882819463E-037
   251.188643150958       1.037974759714983E-036
   398.107170553497       1.561025200242369E-036
   630.957344480193       2.323341216726251E-036
   1000.00000000000       3.402961122936109E-036
   1584.89319246111       4.869664724143704E-036
   2511.88643150958       6.749960740489637E-036
   3981.07170553497       8.983335157997664E-036
   6309.57344480193       1.139836577984012E-035
   10000.0000000000       1.374408523933721E-035
   15848.9319246111       1.581933140943567E-035
   25118.8643150958       1.762732411674134E-035
   39810.7170553497       1.952435667342567E-035
   63095.7344480193       2.201287279802853E-035
   100000.000000000       2.545760299708614E-035
   158489.319246111       3.003665225138546E-035
   251188.643150958       3.585599303867306E-035
   398107.170553497       4.306772437532827E-035
   630957.344480193       5.184743728868608E-035
   1000000.00000000       6.242824697947411E-035
   1584893.19246111       7.509145002068898E-035
   2511886.43150958       9.009504619491044E-035
   3981071.70553497       1.076640499735403E-034
   6309573.44480193       1.282827197138737E-034
   10000000.0000000       1.524527624879498E-034
   15848931.9246111       1.805111367048134E-034
   25118864.3150958       2.128015314375260E-034
   39810717.0553497       2.500696657411047E-034
   63095734.4480193       2.931444677487680E-034
   100000000.000000       3.426481928725994E-034
   158489319.246111       3.991787828117151E-034
   251188643.150958       4.638698698892193E-034
   398107170.553497       5.381469476518574E-034
   630957344.480194       6.229162830420478E-034
   1000000000.00000       7.191287440502925E-034
   1584893192.46111       8.278814197267270E-034
   2511886431.50958       9.520919338885381E-034
   3981071705.53497       1.095412656786563E-033
   6309573444.80194       1.261479154332127E-033
   10000000000.0000       1.452978645259825E-033
   15848931924.6111       1.672783218931594E-033
   25118864315.0958       1.923303676089884E-033
   39810717055.3497       2.206445205498620E-033
   63095734448.0194       2.522859196703551E-033
   100000000000.000       2.871601945064019E-033
   158489319246.111       3.248777154933929E-033
   251188643150.958       3.646625752478154E-033
   398107170553.497       4.052290051158923E-033
   630957344480.194       4.548387941976871E-033
   1000000000000.00       5.067176232714809E-033
